zone,hour,minute,second,event,baseline_water,support_water,demand_water,baseline_bread,support_bread,demand_bread,baseline_milk,support_milk,demand_milk,baseline_eggs,support_eggs,demand_eggs,baseline_snacks,support_snacks,demand_snacks,baseline_coffee,support_coffee,demand_coffee,baseline_fruits,support_fruits,demand_fruits,baseline_vegetables,support_vegetables,demand_vegetables
Virudhunagar,17.8325,49,57,weekend,48.47349620631729,2,48.71508989471527,33.93939787277466,11,33.38543548153936,28.0,0,29.934959332631614,40.43468399020969,49,41.71089229134875,39.087567533570414,2,39.35426397227553,20.0,0,20.53351657901743,18.0,0,17.76833623985522,17.0,0,17.511789948785204
Perambalur,7.889722222222222,53,23,weekend,40.759418109477394,5,42.21047668795059,39.31380979747918,23,39.94376614627736,28.0,0,29.8163206645543,42.830884456520046,43,45.75281266262839,19.036711661493786,3,19.345167617048574,20.0,0,20.337943300468773,18.0,0,19.930346203529332,17.0,0,17.742915817265487
Chennai,19.70638888888889,42,23,rain,38.69169460353284,0,41.41707237496528,40.29866117288363,0,44.82218140458065,28.0,0,29.633609435779608,46.755116111988286,0,50.40546200524366,41.59902003798844,29,46.51320434846354,20.0,0,21.502025211770235,18.0,0,19.89418022825479,17.0,0,20.156712337668427
Tirunelveli,19.8675,52,3,rain,39.232489486645534,0,42.15634182142831,41.38586655928871,0,47.77698033716767,28.0,0,30.324510222602115,42.33256633042416,0,44.25109997706795,40.88264477008581,27,47.83118761238759,20.0,0,22.948689936107225,18.0,0,19.560155550857633,17.0,0,19.732938501836983
Virudhunagar,17.94472222222222,56,41,normal,40.22809075568417,9,39.876618479464106,44.41962434322648,37,44.51057238860588,28.0,0,27.59902660069308,40.43468399020969,0,40.04190914979826,29.218368644243697,9,29.575394466818032,20.0,0,19.979284844915114,18.0,0,18.385558264057163,17.0,0,16.475758571968363
Karur,4.692777777777778,41,34,rain,31.99517790958504,0,28.28990572938832,37.73247184428588,0,34.571775226528146,28.0,0,25.05467674163352,44.75094055807841,0,38.633280230364505,43.03240121394373,28,40.30490579695026,20.0,0,18.637048277134323,18.0,0,17.081225965075767,17.0,0,14.942570141276427
Kanyakumari,0.7133333333333333,42,48,rain,45.06764523389062,0,39.4278628456824,40.22596629886361,0,37.625206420322485,28.0,0,24.369356290428758,46.56479008021971,0,40.864025454248356,43.677871284269436,33,40.694771028974856,20.0,0,18.055084214276818,18.0,0,15.948260884558435,17.0,0,14.960229469768334
Madurai,18.35666666666667,21,24,rain,41.34622390114707,0,44.619415514632934,38.9700071667711,0,43.732098173628295,28.0,0,30.50755964024671,49.76319964741091,0,54.24916549809155,41.92929403966443,21,47.452578030862625,20.0,0,22.555841078142222,18.0,0,19.743989139334065,17.0,0,19.018330067826113
Trichy,11.524722222222223,31,29,rain,31.886725557283217,0,31.50995014664496,41.163907526226495,0,41.591010443146764,28.0,0,27.112423923247114,43.72134429055531,0,42.44543569541706,40.05433803692343,23,40.406714324011865,20.0,0,19.59575452280433,18.0,0,17.21464431518004,17.0,0,17.210059863689715
Bodi,18.94611111111111,56,46,normal,43.7691805850676,17,47.07616776740543,45.10647409133021,38,48.697711454073165,28.0,0,30.158905269632367,46.312237496988104,0,49.50052902064204,35.005235627037244,7,38.45733723507575,20.0,0,22.073628743047383,18.0,0,19.30123126805688,17.0,0,18.002978907608956
Bodi,15.768055555555556,46,5,weekend,26.71685653185835,12,26.730618010688733,41.07058006834765,11,41.620411935123556,28.0,0,28.65211462507527,46.312237496988104,54,47.6391346033756,29.595738987812993,2,28.78191395007312,20.0,0,20.029825318983153,18.0,0,18.15204359813027,17.0,0,17.356875114293057
Vellore,9.660277777777779,39,37,weekend,37.727278941779964,13,38.582129998502374,33.16350779832507,14,34.700210469739176,28.0,0,29.911581844985786,48.19899329625811,63,51.77149784060298,47.78174030494075,3,49.322172318455735,20.0,0,20.16880667635033,18.0,0,19.390428884398307,17.0,0,19.024871418615458
Bodi,15.825833333333334,49,33,normal,43.7691805850676,17,43.25523722535429,45.10647409133021,38,45.35514749629286,28.0,0,27.546697040194363,46.312237496988104,0,45.48910763223283,35.005235627037244,7,34.49330775382676,20.0,0,19.436730592054026,18.0,0,17.173773749473227,17.0,0,16.34861692661237
Tenkasi,5.471388888888889,28,17,rain,37.54459048558374,0,34.516646850676125,38.936052625740416,0,39.02253698779011,28.0,0,25.17574838967428,46.84848003316055,0,43.08003989469077,43.719207655035106,20,41.62708834198087,20.0,0,19.161513662227172,18.0,0,16.417537187831293,17.0,0,16.81581072225651
Virudhunagar,8.288333333333334,17,18,rain,44.350793481000736,0,45.95250819683206,39.17951110800057,0,42.30872897295831,28.0,0,29.634685700686298,40.43468399020969,0,42.072784395678894,36.442483195672004,35,39.88981014980622,20.0,0,21.915268917640883,18.0,0,19.040217748505043,17.0,0,18.042432626104098
Trichy,2.1805555555555554,10,50,rain,31.886725557283217,0,28.43362410580672,41.163907526226495,0,38.47300998845943,28.0,0,24.421376381931758,43.72134429055531,0,38.62257941571215,40.05433803692343,23,37.163526538031284,20.0,0,18.063589467851806,18.0,0,15.79821541634617,17.0,0,15.404979470859429
Tenkasi,11.753055555555555,45,11,weekend,39.97890079277373,6,38.47533101856934,33.21914342462593,16,32.14632296441153,28.0,0,28.297186134196917,46.84848003316055,60,46.60224030580224,27.704370543179156,1,27.58623744141564,20.0,0,19.212556196643174,18.0,0,17.99429629721393,17.0,0,17.09902103567328
Theni,18.120555555555555,7,14,weekend,48.60570847549609,10,52.21882598918157,45.686464883246686,15,50.68663409581769,28.0,0,32.11466176440559,44.20381477073529,45,49.94467960876345,27.297359059343346,1,29.160753502408795,20.0,0,22.23247363421985,18.0,0,20.5800392575687,17.0,0,18.57821278549912
Tirunelveli,1.3625,21,45,weekend,38.840222090008695,8,35.24596582549,44.39081528207452,12,40.17590544546472,28.0,0,25.416845575040142,42.33256633042416,60,38.728905890457874,26.651075201973363,2,23.49688853110703,20.0,0,18.293302583475683,18.0,0,16.02758823426921,17.0,0,14.799291313852837
Dharmapuri,7.3502777777777775,21,1,normal,30.821988115774875,13,32.5111479873135,38.085268435163854,35,40.3158993453753,28.0,0,30.35972218178873,47.03003548747523,0,50.467181313756704,43.79800442850418,5,45.44347217122513,20.0,0,22.215663142172602,18.0,0,18.57220481611651,17.0,0,18.370689573603098
Tenkasi,8.832777777777778,49,58,normal,35.11028017839375,17,36.31213702634166,44.652961826854906,45,45.969904054730165,28.0,0,28.5843761103746,46.84848003316055,0,48.3415960195531,38.219946675145756,3,40.80969453815244,20.0,0,21.002766152957093,18.0,0,18.30157753974827,17.0,0,16.798416363821552
Coimbatore,5.180833333333334,10,51,weekend,43.767768157330956,5,40.96079136205401,39.566282936927436,19,37.099200444702454,28.0,0,27.169274916801434,43.85765828683595,66,42.624165410766786,40.68923477348823,3,38.241371638845976,20.0,0,18.260533299452028,18.0,0,17.82794116631342,17.0,0,15.84647373677264
Dindigul,2.6900000000000004,41,24,rain,39.546621018905,0,34.18518920206136,42.5310672795623,0,38.75253717018954,28.0,0,24.411811363794524,39.642402141494664,0,34.59469506343645,39.436185183781845,30,37.22471398295086,20.0,0,18.024121195682508,18.0,0,16.005678566283866,17.0,0,15.582436377029374
Dindigul,2.198888888888889,11,56,normal,38.50338188034666,17,33.657115361702175,44.630455786187014,44,39.70991752070901,28.0,0,25.07587194047278,39.642402141494664,0,35.74744322217544,26.31908254034386,12,23.910033050382204,20.0,0,17.985893402361278,18.0,0,16.335683520760565,17.0,0,15.208276907627635
Cumbum,0.6872222222222223,41,14,rain,35.11908014464723,0,30.89000317729769,48.36569397865607,0,43.21823593116143,28.0,0,24.965852279188148,41.388345997514556,0,34.74021460698466,32.75549403283424,21,30.031252554578764,20.0,0,18.967294260217,18.0,0,15.562359003170497,17.0,0,14.914478187176686
Vellore,18.695555555555554,41,44,rain,42.35626754079851,0,45.19889045427421,39.03979270045541,0,43.99013978257221,28.0,0,29.97059753226442,48.19899329625811,0,52.32574647366203,43.74006843805889,32,48.65753863222402,20.0,0,22.853006286351448,18.0,0,18.92311910300285,17.0,0,18.02972275183586
Dharmapuri,22.077222222222222,4,38,normal,30.821988115774875,13,26.69934255471869,38.085268435163854,35,33.41043345915851,28.0,0,25.747102901340952,47.03003548747523,0,42.014363533836594,43.79800442850418,5,38.15981915861517,20.0,0,17.892046402634545,18.0,0,15.466389002931235,17.0,0,14.161176910337467
Bodi,3.361388888888889,21,41,normal,43.7691805850676,17,38.297161916365035,45.10647409133021,38,39.51770993544911,28.0,0,25.37982631578914,46.312237496988104,0,40.89811382478531,35.005235627037244,7,31.609757123200364,20.0,0,17.49994704710926,18.0,0,16.583949815036487,17.0,0,15.103393517404085
Tenkasi,20.05611111111111,3,22,rain,37.54459048558374,0,40.79688187421203,38.936052625740416,0,44.16492556574063,28.0,0,29.32193079366475,46.84848003316055,0,51.12363511107455,43.719207655035106,20,49.71608649292275,20.0,0,22.117254686864836,18.0,0,19.067290961998676,17.0,0,19.363987021501853
Viluppuram,22.055,3,18,weekend,34.90452850109481,5,30.81901235622335,35.84218079539566,16,32.09480918027326,28.0,0,25.9368492318244,42.84054514959321,47,39.743864641119494,33.81871210393652,3,29.522708133480382,20.0,0,17.528536584634047,18.0,0,16.4026199972608,17.0,0,15.823366854775083
Tenkasi,8.591666666666667,35,30,rain,37.54459048558374,0,38.4156854384271,38.936052625740416,0,41.96565132822689,28.0,0,28.606910516887503,46.84848003316055,0,47.5574610106589,43.719207655035106,20,46.924205810881936,20.0,0,21.428543678212286,18.0,0,18.54786324753287,17.0,0,18.61187919925117
Virudhunagar,17.703611111111112,42,13,rain,44.350793481000736,0,43.70858144729826,39.17951110800057,0,40.12232185810107,28.0,0,28.15690483723681,40.43468399020969,0,39.852502872538004,36.442483195672004,35,39.65869958628983,20.0,0,20.701756352112913,18.0,0,18.798424528632655,17.0,0,18.03905730153434
Namakkal,11.873055555555556,52,23,rain,39.038209510948974,0,37.83890248228831,45.37250241583318,0,45.578627596221196,28.0,0,27.41736716397735,43.77988940216618,0,42.461326886031074,36.16769493281081,25,38.3101239542802,20.0,0,21.195110888292778,18.0,0,17.750856891540558,17.0,0,17.397709052158703
Theni,3.4102777777777775,24,37,weekend,48.60570847549609,10,43.28893676212946,45.686464883246686,15,40.41452065807572,28.0,0,25.925199257499575,44.20381477073529,45,40.58325600939552,27.297359059343346,1,24.29109843550162,20.0,0,17.830870099609914,18.0,0,16.078910435511958,17.0,0,15.747947743415583
Dindigul,20.649444444444445,38,58,weekend,40.589860157463335,10,44.26778577960317,40.43167877293759,10,43.21236550737679,28.0,0,31.515880171269806,39.642402141494664,38,44.571039677832694,46.122076154386654,1,49.950140764376265,20.0,0,21.716937081673933,18.0,0,19.805412466154127,17.0,0,18.456290678929943
Virudhunagar,11.479722222222222,28,47,rain,44.350793481000736,0,43.363753794316516,39.17951110800057,0,39.805666779119164,28.0,0,27.011482368680515,40.43468399020969,0,39.9578914302592,36.442483195672004,35,37.58395387425401,20.0,0,20.959730946510195,18.0,0,17.7376261596259,17.0,0,17.9862788322513
Theni,15.129166666666666,7,45,normal,27.774389228803496,7,27.86321099513543,42.97994616938519,36,43.64499530806662,28.0,0,27.351565601103317,44.20381477073529,0,44.337830164262414,31.262434629525817,6,31.240605201957678,20.0,0,20.845298029014113,18.0,0,18.314735962677222,17.0,0,16.584004502107963
Ramanadhapuram,0.365,21,54,rain,38.663502020988375,0,34.73776974760074,46.168240212269,0,42.040719921795606,28.0,0,24.85168995390754,47.605870671869134,0,42.67014477627003,42.24953654856638,22,39.360725257504534,20.0,0,18.736227051585388,18.0,0,16.383474303685247,17.0,0,15.948361839294169
Kanyakumari,6.120555555555555,7,14,weekend,49.216612829768266,1,51.49390733883407,39.23145357341949,16,41.34125291321405,28.0,0,30.15476009705929,46.56479008021971,54,50.34597219876833,41.863832915295156,0,44.20331999204799,20.0,0,21.152535535589642,18.0,0,19.816247961855574,17.0,0,18.648227917907484
Namakkal,20.72611111111111,43,34,normal,46.000408795715074,17,49.16112743499107,47.500537005433976,36,50.66879887708052,28.0,0,29.64198505277197,43.77988940216618,0,46.86046083314507,29.12477557085127,4,31.279159735512078,20.0,0,21.31805155552357,18.0,0,19.457536592621473,17.0,0,18.01597285400084
Bodi,18.888333333333332,53,18,weekend,26.71685653185835,12,28.213404724428102,41.07058006834765,11,43.93531656999844,28.0,0,30.390262734691056,46.312237496988104,54,50.91386592482219,29.595738987812993,2,32.965722121725996,20.0,0,21.050503874078856,18.0,0,19.55152967521069,17.0,0,19.758078540731244
Salem,22.541666666666668,32,30,normal,30.991852204279624,15,26.9774889216076,46.51115891623186,37,40.55884725392466,28.0,0,24.451941032771444,42.795009738268384,0,37.870865044387706,39.490013090154434,3,34.131053958568444,20.0,0,16.689890595008578,18.0,0,15.85755426925044,17.0,0,13.919676893809433
Nagercoil,19.599166666666665,35,57,normal,39.39766977646993,14,42.01524742828605,41.701276778783054,39,45.11828724854777,28.0,0,30.701602091770216,43.54560165478784,0,46.8089683892104,30.462175083948065,3,33.6281929977699,20.0,0,21.291765449886594,18.0,0,19.34607130060442,17.0,0,17.886635019754138
Dindigul,14.717777777777778,43,4,normal,38.50338188034666,17,38.152985015118084,44.630455786187014,44,44.19549670159459,28.0,0,27.78037846453426,39.642402141494664,0,39.59461121045973,26.31908254034386,12,26.243902186451223,20.0,0,20.361331950071314,18.0,0,17.659284024763128,17.0,0,17.2051526678804
Perambalur,13.130277777777778,7,49,weekend,40.759418109477394,5,39.198803222592126,39.31380979747918,23,38.77790459088294,28.0,0,29.18307289255065,42.830884456520046,43,44.33261256544602,19.036711661493786,3,18.242358629991823,20.0,0,19.25295290991542,18.0,0,18.20352414917024,17.0,0,17.568700007192398
Chennai,10.545555555555556,32,44,weekend,38.07906527215725,6,37.44659059641992,41.16424113198611,15,40.40790377599169,28.0,0,27.656387876293532,46.755116111988286,55,47.468706167154636,25.222384006616462,2,25.099140334625485,20.0,0,20.023633001465683,18.0,0,18.757602029847106,17.0,0,17.297043313068365
Tenkasi,5.7125,42,45,normal,35.11028017839375,17,31.67563676786692,44.652961826854906,45,40.874629649777,28.0,0,25.477874860285347,46.84848003316055,0,42.07171323110221,38.219946675145756,3,35.55743915421941,20.0,0,18.19113189413072,18.0,0,17.118958882496482,17.0,0,14.859909267531819
Kanyakumari,0.08,4,48,normal,40.91867763801298,14,36.103983789775896,41.22047902430772,46,36.16245436798875,28.0,0,24.23911451275177,46.56479008021971,0,40.583885596339115,40.049794546320875,8,34.39989349492128,20.0,0,17.228994662303684,18.0,0,16.216287767294546,17.0,0,14.329373645842226
Cumbum,15.46861111111111,28,7,rain,35.11908014464723,0,34.81972362337393,48.36569397865607,0,51.0221341100649,28.0,0,27.8997860487694,41.388345997514556,0,41.183606416164466,32.75549403283424,21,34.14510100950862,20.0,0,21.072564413454224,18.0,0,17.570327326401834,17.0,0,18.345825657832023
Cumbum,12.477222222222222,28,38,weekend,29.471411633262974,8,29.36078927386961,47.57729861243491,11,46.81666553456445,28.0,0,27.913078611565673,41.388345997514556,43,42.90073017462705,40.83514733104723,2,40.23710678666992,20.0,0,19.557309074852128,18.0,0,19.025534360492664,17.0,0,17.364401239688267
Tenkasi,17.248055555555556,14,53,normal,35.11028017839375,17,35.45653056212058,44.652961826854906,45,45.65574978888632,28.0,0,28.16690636444311,46.84848003316055,0,47.331987576170725,38.219946675145756,3,38.136768328794844,20.0,0,20.506501938879353,18.0,0,18.187442198453798,17.0,0,16.951303083946858
Karur,4.876111111111111,52,34,weekend,28.9237264257748,7,25.1002859112482,32.608115607663365,14,27.561848198180975,28.0,0,25.93849984247657,44.75094055807841,51,40.36805578498527,44.679762548690945,0,39.5360968675301,20.0,0,17.20877463032114,18.0,0,16.18737205985484,17.0,0,14.968048912291017
Tirunelveli,22.313333333333333,18,48,weekend,38.840222090008695,8,34.329551472023965,44.39081528207452,12,39.167630075324716,28.0,0,25.296814354727786,42.33256633042416,60,39.23013971754956,26.651075201973363,2,23.08733534670413,20.0,0,17.591626310917345,18.0,0,16.252199920093915,17.0,0,16.218845966610388
Madurai,21.40583333333333,24,21,rain,41.34622390114707,0,44.07134818477129,38.9700071667711,0,44.46726565621459,28.0,0,29.862808387619463,49.76319964741091,0,54.27821948574922,41.92929403966443,21,47.7929194833869,20.0,0,22.903558690382226,18.0,0,19.06010287200837,17.0,0,18.978411112283563
Virudhunagar,2.118888888888889,7,8,rain,44.350793481000736,0,39.784698445669825,39.17951110800057,0,36.37247998821501,28.0,0,25.491182031046222,40.43468399020969,0,36.202679597161634,36.442483195672004,35,33.52489766299209,20.0,0,18.440260471449616,18.0,0,15.764102712411962,17.0,0,15.948537763627977
Dharmapuri,13.4075,24,27,weekend,48.232025320958336,7,47.40494874983249,39.34489323207067,15,39.64001983215923,28.0,0,28.065713366220475,47.03003548747523,42,47.085609076871236,23.21228698834546,2,23.330145409629086,20.0,0,19.23064016172075,18.0,0,18.338813322714376,17.0,0,17.065127370383294
Kanyakumari,9.353055555555555,21,11,normal,40.91867763801298,14,43.145119315297435,41.22047902430772,46,43.423964581089976,28.0,0,29.762175818117196,46.56479008021971,0,49.28715983093337,40.049794546320875,8,42.23856154571624,20.0,0,20.904409063571237,18.0,0,18.756613688908928,17.0,0,17.251040636757654
Dharmapuri,13.733055555555556,43,59,normal,30.821988115774875,13,30.05492494955845,38.085268435163854,35,36.66592657086468,28.0,0,27.270101581192172,47.03003548747523,0,45.941343639002305,43.79800442850418,5,43.23509808074613,20.0,0,19.79219950877416,18.0,0,18.039401430754232,17.0,0,16.106765069423247
Bodi,0.1288888888888889,7,44,weekend,26.71685653185835,12,23.84895269266427,41.07058006834765,11,36.191859201692736,28.0,0,25.72066923092226,46.312237496988104,54,42.0231069010833,29.595738987812993,2,26.094898684649056,20.0,0,17.586780550481194,18.0,0,16.677905456373985,17.0,0,15.40278570168238
