zone,hour,minute,second,event,demand_water,demand_bread,demand_milk,demand_eggs,demand_snacks,demand_coffee,demand_fruits,demand_vegetables
Z4,9.758333333333333,45,30,weekend,38.27895354605962,26.84541739351178,25.814060845375113,21.922637850664554,23.778861953556365,19.120179094781985,15.916405577967998,14.248222187794832
Z1,0.0,0,0,weekend,36.62211220274597,22.03650386640082,25.030604988720224,24.54717184439871,21.26798783683242,12.763310986342223,20.250871420282948,11.456120618643885
Z4,9.758333333333333,45,30,weekend,42.138261714479334,20.74846764470319,31.381669136986503,27.902136402131216,16.50619841647945,16.108601621393735,18.044390738059352,17.808377572038907
Z4,3.2583333333333333,15,30,rain,35.684185173860456,23.152543858658266,24.858054708666664,25.01564037933135,27.43313256408229,21.39987481622572,17.762277565715834,14.959203808208738
Z5,18.83888888888889,50,20,rain,54.42662614504579,31.00391929124212,29.363076588737638,28.49088745346905,32.7307811807122,29.128868950389183,26.022661314129202,25.66374635451949
Z6,3.9194444444444443,55,10,weekend,32.84058464358418,19.003646788729338,26.51219865298843,22.23072887092496,22.0846293193334,16.120623369376986,16.81298350203003,4.5759763308995485
Z5,18.83888888888889,50,20,normal,50.353656871542114,28.45206975308549,31.5662083546714,26.013835141674136,22.380272737385283,19.4876651049096,26.187068249033118,16.01824856506694
Z5,12.33888888888889,20,20,normal,36.876117480508775,14.666238678672162,20.510802276802316,21.91784218212933,15.887173062390039,17.39418905417955,13.510086993934436,13.881728910495976
Z1,18.5,30,0,rain,65.6157844776194,37.39229182931275,41.07330746570346,38.70923777059654,52.34721016687457,33.71911508085916,27.637093096063126,21.078772317724642
Z1,0.0,0,0,rain,39.5160458153621,23.449342551442,22.101949189530227,22.295215155948885,32.104482205024745,18.96220460631812,13.422381304643885,14.320989741794596
Z4,9.758333333333333,45,30,weekend,37.867873510379574,17.882542420705292,24.468150829831202,24.151077358491616,16.86819955993547,22.416605574225386,16.232466642923924,15.790194050488333
Z3,18.17777777777778,10,40,weekend,58.37364883628945,34.35436753025394,43.50203604097982,42.07370398048869,33.991352667418894,23.238169235656414,29.13658668764828,22.24579013744904
Z5,6.838888888888889,50,20,rain,46.69780947136679,20.1243265974335,30.401845826016086,26.03004003012102,22.889100919490062,27.165470540366048,18.599473567998437,20.38049239359909
Z4,15.258333333333333,15,30,weekend,54.44655724016086,24.537873382775352,31.589989995522433,36.42380815971537,23.829310249296228,26.249038800549787,21.073074240286935,15.78205753191721
Z2,9.097222222222223,5,50,weekend,34.9957824443207,16.446708811922704,23.99000194189679,22.402017220876733,20.01999081057941,11.434337514757996,12.908528504967975,13.093950131472514
Z4,3.2583333333333333,15,30,normal,38.21144238321066,18.535757166540126,21.480706502067857,19.86681311585642,21.55379526510206,12.811910212788051,11.609941680929397,14.989812050210057
Z1,18.5,30,0,weekend,66.07474334870939,37.6026518058424,43.16568181066825,36.98006336615033,41.39287817026716,28.075151030410368,24.197352902703848,17.939729666288617
Z5,6.838888888888889,50,20,rain,45.10067042578718,24.358552942220882,29.067813474073954,32.123655083085474,29.5039287097799,21.943834216111046,22.737911945088175,17.37043757765274
Z1,6.5,30,0,weekend,54.45538336820436,32.82522377241614,33.906802587218934,32.74018963976918,29.82498640418399,21.48786404761074,25.060652887880657,19.326793962283215
Z3,0.6777777777777777,40,40,rain,35.24513860229546,18.377259529553026,22.672413362438153,23.047171175983326,19.48666308364588,16.044515619146342,20.081256771443023,10.698684321721789
Z1,12.0,0,0,rain,48.84852301923991,26.586057231945027,32.2004052182677,29.33715494830995,34.105546014976355,22.423208216677608,19.810272925415184,18.796726097994654
Z4,15.258333333333333,15,30,rain,53.942220276009785,31.26058928679142,32.51222987622653,36.65427963638521,29.111231308828057,24.017519678055116,18.44755617705095,23.8922457252493
Z2,3.5972222222222223,35,50,weekend,35.62831754675284,18.80778817786746,25.92187848184239,20.407897193515634,18.251033416734888,15.451775707285536,12.003898959852483,15.709104983447434
Z4,9.758333333333333,45,30,weekend,40.23499145504924,17.558210359398473,22.94601068023133,31.357638172034182,16.428217839807413,18.941300398091727,14.374093670835384,15.375948376168914
Z5,0.33888888888888885,20,20,normal,32.61851792494656,8.337027125553416,13.403970221026938,18.255628769917184,14.691818467323376,13.533574446385016,9.723177199638103,10.162515669699488
Z1,12.0,0,0,weekend,48.53148316602714,25.502829916852782,34.20426369241543,30.87891035288993,32.05856363414668,25.125615266799556,17.5162306533514,16.707509043331278
Z6,21.419444444444444,25,10,weekend,57.38284596880787,33.32112455423064,43.96169133127144,38.329203274392356,40.921708524270294,28.308342982847414,31.022005322462842,19.62601303698533
Z2,3.5972222222222223,35,50,weekend,31.417963313106412,13.737221548904898,22.69127826114607,18.20487590517244,14.810830768561162,18.067908454187258,10.603217591414131,9.17877285069542
Z6,15.919444444444444,55,10,normal,51.3076762215257,22.14065932467273,28.332032790779255,25.684126011116632,24.210574439779364,21.23747529525311,15.297407212331661,16.651498538548903
Z6,9.419444444444444,25,10,rain,37.2106804707935,19.20374300338993,22.743661094923336,25.125733880884006,29.30726210517549,25.861464925583746,17.07878934879605,16.184641720221425
Z2,21.09722222222222,5,50,rain,62.15088983484658,34.02716813249888,40.07549316721975,33.117724013101075,32.78133040239607,35.94004733364901,24.719623495320267,22.13026263594939
Z3,12.677777777777777,40,40,rain,42.86497350876488,21.827432325963397,26.663443801944478,32.20102057170347,26.548505747317645,22.771409415272622,19.22194437366664,16.04871944713365
Z2,15.597222222222223,35,50,normal,42.51917087773971,23.098146134006406,26.214752855560466,19.82235490588392,20.572658861155173,26.079866760844027,15.53245397835978,17.519495755984
Z5,6.838888888888889,50,20,rain,45.507151165434145,27.93997647511272,31.54720830412462,27.535391895443322,24.739720798545775,22.206191215414492,20.524484371703227,19.744619326758453
Z4,21.758333333333333,45,30,normal,60.241543895304794,34.362736757132176,35.46795259080649,34.45378132942101,31.08109878694617,27.11241548862897,18.99911215333102,19.097005876202722
Z4,9.758333333333333,45,30,weekend,40.09511922386884,23.367844561583087,21.881784221579807,26.117122986262185,21.535493204749812,20.062257167490806,18.656029832213097,15.274049545253654
Z1,12.0,0,0,normal,40.770599977712045,21.84433146035029,25.331652834857216,29.440782674037095,25.984170775220953,22.662910379241396,15.912836672980777,15.53461510383727
Z4,21.758333333333333,45,30,normal,50.66029496903463,27.443814438077993,32.84351371038518,34.729017803702924,30.48603616915066,24.717090656023245,18.878215999322112,21.538708686966178
Z3,6.177777777777778,10,40,weekend,52.1951861321901,22.973834108661222,36.100628622970696,33.428410997345566,21.481587160588,23.491429875592633,26.731122946659838,19.980449355986092
Z1,6.5,30,0,weekend,56.86395662934351,30.79995328157696,35.176163555653446,30.77617971780088,37.591625240077754,23.73539480214175,27.063534734745776,18.167466788212725
Z5,18.83888888888889,50,20,normal,49.4153256636778,22.58968336503227,27.2185074432036,26.560433263920945,22.00097028450462,20.557839311061688,22.553381390955536,13.144164291418267
Z5,6.838888888888889,50,20,normal,42.54146248412878,20.63104560939563,24.192059962088965,24.716825898060442,27.640885766724168,17.83168050811713,18.585433601660668,13.31334211889374
Z2,3.5972222222222223,35,50,normal,31.932716736718582,13.844220507338138,17.724366752131075,15.993634326568559,15.092245876015417,16.28712039922445,8.757011918951548,7.612268313446821
Z3,18.17777777777778,10,40,rain,63.47541660405964,29.962997097015652,42.326004633987694,41.19066279066128,30.45832361055827,31.75817325617816,29.567359506315626,26.70241426800108
Z3,12.677777777777777,40,40,rain,42.20906900273696,21.949581877079137,33.08588778515237,26.841293044834696,26.998686863797506,20.427815102196895,22.703442607304346,18.09417850395586
Z5,12.33888888888889,20,20,normal,42.32601990220976,21.0514687155584,25.289675027123515,21.85963723206243,18.475220390157,13.44249470900331,16.22421331618227,13.394271443717232
Z6,21.419444444444444,25,10,normal,58.38886992707451,26.95153447121526,31.857424151462382,31.126486317538987,35.62600694018595,26.132956873780618,22.141372529593607,16.02774951885553
Z5,6.838888888888889,50,20,normal,40.06808143216292,22.436023516374842,25.12685859500391,21.739073344945357,22.799153179185346,18.84638216452022,19.104386599377815,14.463818334425127
Z1,18.5,30,0,rain,64.57996578803404,35.28919288419499,44.24726803163007,39.111083892568374,47.42571177230113,36.41562497380764,33.01222084059681,21.021898823424607
Z4,9.758333333333333,45,30,rain,39.15063399259515,26.00120888670938,27.57339909971646,29.43469546636738,24.736826359037494,23.336148248329845,17.762794741343836,17.932813822151182
Z1,18.5,30,0,normal,56.54551854967697,30.152850972445876,36.49221005713029,28.74025749727106,34.09453719033647,29.16221114979115,18.963991218164278,14.556891877573667
